% WordBreakProperty-10.0.0.txt
% Date: 2017-03-10, 02:00:42 GMT
% © 2017 Unicode®, Inc.
% Unicode and the Unicode Logo are registered trademarks of Unicode, Inc. in the U.S. and other countries.
% For terms of use, see http://www.unicode.org/terms_of_use.html
%
% Unicode Character Database
%   For documentation, see http://www.unicode.org/reports/tr44/

% ================================================

% Property:	Word_Break

%  All code points not explicitly listed for Word_Break
%  have the value Other (XX).

% @missing: 16#0000..16#10FFFF; Other

% ================================================

16#1E026..16#1E02A  ; Extend % Mn   [5] COMBINING GLAGOLITIC LETTER YO..16#COMBINING GLAGOLITIC LETTER FITA
16#1E8D0..16#1E8D6  ; Extend % Mn   [7] MENDE KIKAKUI COMBINING NUMBER TEENS..16#MENDE KIKAKUI COMBINING NUMBER MILLIONS
16#1E944..16#1E94A  ; Extend % Mn   [7] ADLAM ALIF LENGTHENER..16#ADLAM NUKTA
16#E0020..16#E007F  ; Extend % Cf  [96] TAG SPACE..16#CANCEL TAG
16#E0100..16#E01EF  ; Extend % Mn [240] VARIATION SELECTOR-17..16#VARIATION SELECTOR-256

% Total code points: 2276

% ================================================

16#1F1E6..16#1F1FF  ; Regional_Indicator % So  [26] REGIONAL INDICATOR SYMBOL LETTER A..16#REGIONAL INDICATOR SYMBOL LETTER Z

% Total code points: 26

% ================================================

16#00AD          ; Format % Cf       SOFT HYPHEN
16#0600..16#0605    ; Format % Cf   [6] ARABIC NUMBER SIGN..16#ARABIC NUMBER MARK ABOVE
16#061C          ; Format % Cf       ARABIC LETTER MARK
16#06DD          ; Format % Cf       ARABIC END OF AYAH
16#070F          ; Format % Cf       SYRIAC ABBREVIATION MARK
16#08E2          ; Format % Cf       ARABIC DISPUTED END OF AYAH
16#180E          ; Format % Cf       MONGOLIAN VOWEL SEPARATOR
16#200E..16#200F    ; Format % Cf   [2] LEFT-TO-RIGHT MARK..16#RIGHT-TO-LEFT MARK
16#202A..16#202E    ; Format % Cf   [5] LEFT-TO-RIGHT EMBEDDING..16#RIGHT-TO-LEFT OVERRIDE
16#2060..16#2064    ; Format % Cf   [5] WORD JOINER..16#INVISIBLE PLUS
16#2066..16#206F    ; Format % Cf  [10] LEFT-TO-RIGHT ISOLATE..16#NOMINAL DIGIT SHAPES
16#FEFF          ; Format % Cf       ZERO WIDTH NO-BREAK SPACE
16#FFF9..16#FFFB    ; Format % Cf   [3] INTERLINEAR ANNOTATION ANCHOR..16#INTERLINEAR ANNOTATION TERMINATOR
16#110BD         ; Format % Cf       KAITHI NUMBER SIGN
16#1BCA0..16#1BCA3  ; Format % Cf   [4] SHORTHAND FORMAT LETTER OVERLAP..16#SHORTHAND FORMAT UP STEP
16#1D173..16#1D17A  ; Format % Cf   [8] MUSICAL SYMBOL BEGIN BEAM..16#MUSICAL SYMBOL END PHRASE
16#E0001         ; Format % Cf       LANGUAGE TAG

% Total code points: 52

% ================================================

16#3031..16#3035    ; Katakana % Lm   [5] VERTICAL KANA REPEAT MARK..16#VERTICAL KANA REPEAT MARK LOWER HALF
16#309B..16#309C    ; Katakana % Sk   [2] KATAKANA-HIRAGANA VOICED SOUND MARK..16#KATAKANA-HIRAGANA SEMI-VOICED SOUND MARK
16#30A0          ; Katakana % Pd       KATAKANA-HIRAGANA DOUBLE HYPHEN
16#30A1..16#30FA    ; Katakana % Lo  [90] KATAKANA LETTER SMALL A..16#KATAKANA LETTER VO
16#30FC..16#30FE    ; Katakana % Lm   [3] KATAKANA-HIRAGANA PROLONGED SOUND MARK..16#KATAKANA VOICED ITERATION MARK
16#30FF          ; Katakana % Lo       KATAKANA DIGRAPH KOTO
16#31F0..16#31FF    ; Katakana % Lo  [16] KATAKANA LETTER SMALL KU..16#KATAKANA LETTER SMALL RO
16#32D0..16#32FE    ; Katakana % So  [47] CIRCLED KATAKANA A..16#CIRCLED KATAKANA WO
16#3300..16#3357    ; Katakana % So  [88] SQUARE APAATO..16#SQUARE WATTO
16#FF66..16#FF6F    ; Katakana % Lo  [10] HALFWIDTH KATAKANA LETTER WO..16#HALFWIDTH KATAKANA LETTER SMALL TU
16#FF70          ; Katakana % Lm       HALFWIDTH KATAKANA-HIRAGANA PROLONGED SOUND MARK
16#FF71..16#FF9D    ; Katakana % Lo  [45] HALFWIDTH KATAKANA LETTER A..16#HALFWIDTH KATAKANA LETTER N
16#1B000         ; Katakana % Lo       KATAKANA LETTER ARCHAIC E

% Total code points: 310

% ================================================

16#0041..16#005A    ; ALetter % L&  [26] LATIN CAPITAL LETTER A..16#LATIN CAPITAL LETTER Z
16#0061..16#007A    ; ALetter % L&  [26] LATIN SMALL LETTER A..16#LATIN SMALL LETTER Z
16#00AA          ; ALetter % Lo       FEMININE ORDINAL INDICATOR
16#00B5          ; ALetter % L&       MICRO SIGN
16#00BA          ; ALetter % Lo       MASCULINE ORDINAL INDICATOR
16#00C0..16#00D6    ; ALetter % L&  [23] LATIN CAPITAL LETTER A WITH GRAVE..16#LATIN CAPITAL LETTER O WITH DIAERESIS
16#00D8..16#00F6    ; ALetter % L&  [31] LATIN CAPITAL LETTER O WITH STROKE..16#LATIN SMALL LETTER O WITH DIAERESIS
16#00F8..16#01BA    ; ALetter % L& [195] LATIN SMALL LETTER O WITH STROKE..16#LATIN SMALL LETTER EZH WITH TAIL
16#01BB          ; ALetter % Lo       LATIN LETTER TWO WITH STROKE
16#01BC..16#01BF    ; ALetter % L&   [4] LATIN CAPITAL LETTER TONE FIVE..16#LATIN LETTER WYNN
16#01C0..16#01C3    ; ALetter % Lo   [4] LATIN LETTER DENTAL CLICK..16#LATIN LETTER RETROFLEX CLICK
16#01C4..16#0293    ; ALetter % L& [208] LATIN CAPITAL LETTER DZ WITH CARON..16#LATIN SMALL LETTER EZH WITH CURL
16#0294          ; ALetter % Lo       LATIN LETTER GLOTTAL STOP
16#0295..16#02AF    ; ALetter % L&  [27] LATIN LETTER PHARYNGEAL VOICED FRICATIVE..16#LATIN SMALL LETTER TURNED H WITH FISHHOOK AND TAIL
16#02B0..16#02C1    ; ALetter % Lm  [18] MODIFIER LETTER SMALL H..16#MODIFIER LETTER REVERSED GLOTTAL STOP
16#02C2..16#02C5    ; ALetter % Sk   [4] MODIFIER LETTER LEFT ARROWHEAD..16#MODIFIER LETTER DOWN ARROWHEAD
16#02C6..16#02D1    ; ALetter % Lm  [12] MODIFIER LETTER CIRCUMFLEX ACCENT..16#MODIFIER LETTER HALF TRIANGULAR COLON
16#02D2..16#02D7    ; ALetter % Sk   [6] MODIFIER LETTER CENTRED RIGHT HALF RING..16#MODIFIER LETTER MINUS SIGN
16#02DE..16#02DF    ; ALetter % Sk   [2] MODIFIER LETTER RHOTIC HOOK..16#MODIFIER LETTER CROSS ACCENT
16#02E0..16#02E4    ; ALetter % Lm   [5] MODIFIER LETTER SMALL GAMMA..16#MODIFIER LETTER SMALL REVERSED GLOTTAL STOP
16#02EC          ; ALetter % Lm       MODIFIER LETTER VOICING
16#02ED          ; ALetter % Sk       MODIFIER LETTER UNASPIRATED
16#02EE          ; ALetter % Lm       MODIFIER LETTER DOUBLE APOSTROPHE
16#02EF..16#02FF    ; ALetter % Sk  [17] MODIFIER LETTER LOW DOWN ARROWHEAD..16#MODIFIER LETTER LOW LEFT ARROW
16#0370..16#0373    ; ALetter % L&   [4] GREEK CAPITAL LETTER HETA..16#GREEK SMALL LETTER ARCHAIC SAMPI
16#0374          ; ALetter % Lm       GREEK NUMERAL SIGN
16#0376..16#0377    ; ALetter % L&   [2] GREEK CAPITAL LETTER PAMPHYLIAN DIGAMMA..16#GREEK SMALL LETTER PAMPHYLIAN DIGAMMA
16#037A          ; ALetter % Lm       GREEK YPOGEGRAMMENI
16#037B..16#037D    ; ALetter % L&   [3] GREEK SMALL REVERSED LUNATE SIGMA SYMBOL..16#GREEK SMALL REVERSED DOTTED LUNATE SIGMA SYMBOL
16#037F          ; ALetter % L&       GREEK CAPITAL LETTER YOT
16#0386          ; ALetter % L&       GREEK CAPITAL LETTER ALPHA WITH TONOS
16#0388..16#038A    ; ALetter % L&   [3] GREEK CAPITAL LETTER EPSILON WITH TONOS..16#GREEK CAPITAL LETTER IOTA WITH TONOS
16#038C          ; ALetter % L&       GREEK CAPITAL LETTER OMICRON WITH TONOS
16#038E..16#03A1    ; ALetter % L&  [20] GREEK CAPITAL LETTER UPSILON WITH TONOS..16#GREEK CAPITAL LETTER RHO
16#03A3..16#03F5    ; ALetter % L&  [83] GREEK CAPITAL LETTER SIGMA..16#GREEK LUNATE EPSILON SYMBOL
16#03F7..16#0481    ; ALetter % L& [139] GREEK CAPITAL LETTER SHO..16#CYRILLIC SMALL LETTER KOPPA
16#048A..16#052F    ; ALetter % L& [166] CYRILLIC CAPITAL LETTER SHORT I WITH TAIL..16#CYRILLIC SMALL LETTER EL WITH DESCENDER
16#0531..16#0556    ; ALetter % L&  [38] ARMENIAN CAPITAL LETTER AYB..16#ARMENIAN CAPITAL LETTER FEH
16#0559          ; ALetter % Lm       ARMENIAN MODIFIER LETTER LEFT HALF RING
16#0561..16#0587    ; ALetter % L&  [39] ARMENIAN SMALL LETTER AYB..16#ARMENIAN SMALL LIGATURE ECH YIWN
16#05F3          ; ALetter % Po       HEBREW PUNCTUATION GERESH
16#0620..16#063F    ; ALetter % Lo  [32] ARABIC LETTER KASHMIRI YEH..16#ARABIC LETTER FARSI YEH WITH THREE DOTS ABOVE
16#0640          ; ALetter % Lm       ARABIC TATWEEL
16#0641..16#064A    ; ALetter % Lo  [10] ARABIC LETTER FEH..16#ARABIC LETTER YEH
16#066E..16#066F    ; ALetter % Lo   [2] ARABIC LETTER DOTLESS BEH..16#ARABIC LETTER DOTLESS QAF
16#0671..16#06D3    ; ALetter % Lo  [99] ARABIC LETTER ALEF WASLA..16#ARABIC LETTER YEH BARREE WITH HAMZA ABOVE
16#06D5          ; ALetter % Lo       ARABIC LETTER AE
16#06E5..16#06E6    ; ALetter % Lm   [2] ARABIC SMALL WAW..16#ARABIC SMALL YEH
16#06EE..16#06EF    ; ALetter % Lo   [2] ARABIC LETTER DAL WITH INVERTED V..16#ARABIC LETTER REH WITH INVERTED V
16#06FA..16#06FC    ; ALetter % Lo   [3] ARABIC LETTER SHEEN WITH DOT BELOW..16#ARABIC LETTER GHAIN WITH DOT BELOW
16#06FF          ; ALetter % Lo       ARABIC LETTER HEH WITH INVERTED V
16#0710          ; ALetter % Lo       SYRIAC LETTER ALAPH
16#0712..16#072F    ; ALetter % Lo  [30] SYRIAC LETTER BETH..16#SYRIAC LETTER PERSIAN DHALATH
16#074D..16#07A5    ; ALetter % Lo  [89] SYRIAC LETTER SOGDIAN ZHAIN..16#THAANA LETTER WAAVU
16#07B1          ; ALetter % Lo       THAANA LETTER NAA
16#07CA..16#07EA    ; ALetter % Lo  [33] NKO LETTER A..16#NKO LETTER JONA RA
16#07F4..16#07F5    ; ALetter % Lm   [2] NKO HIGH TONE APOSTROPHE..16#NKO LOW TONE APOSTROPHE
16#07FA          ; ALetter % Lm       NKO LAJANYALAN
16#0800..16#0815    ; ALetter % Lo  [22] SAMARITAN LETTER ALAF..16#SAMARITAN LETTER TAAF
16#081A          ; ALetter % Lm       SAMARITAN MODIFIER LETTER EPENTHETIC YUT
16#0824          ; ALetter % Lm       SAMARITAN MODIFIER LETTER SHORT A
16#0828          ; ALetter % Lm       SAMARITAN MODIFIER LETTER I
16#0840..16#0858    ; ALetter % Lo  [25] MANDAIC LETTER HALQA..16#MANDAIC LETTER AIN
16#0860..16#086A    ; ALetter % Lo  [11] SYRIAC LETTER MALAYALAM NGA..16#SYRIAC LETTER MALAYALAM SSA
16#08A0..16#08B4    ; ALetter % Lo  [21] ARABIC LETTER BEH WITH SMALL V BELOW..16#ARABIC LETTER KAF WITH DOT BELOW
16#08B6..16#08BD    ; ALetter % Lo   [8] ARABIC LETTER BEH WITH SMALL MEEM ABOVE..16#ARABIC LETTER AFRICAN NOON
16#0904..16#0939    ; ALetter % Lo  [54] DEVANAGARI LETTER SHORT A..16#DEVANAGARI LETTER HA
16#093D          ; ALetter % Lo       DEVANAGARI SIGN AVAGRAHA
16#0950          ; ALetter % Lo       DEVANAGARI OM
16#0958..16#0961    ; ALetter % Lo  [10] DEVANAGARI LETTER QA..16#DEVANAGARI LETTER VOCALIC LL
16#0971          ; ALetter % Lm       DEVANAGARI SIGN HIGH SPACING DOT
16#0972..16#0980    ; ALetter % Lo  [15] DEVANAGARI LETTER CANDRA A..16#BENGALI ANJI
16#0985..16#098C    ; ALetter % Lo   [8] BENGALI LETTER A..16#BENGALI LETTER VOCALIC L
16#098F..16#0990    ; ALetter % Lo   [2] BENGALI LETTER E..16#BENGALI LETTER AI
16#0993..16#09A8    ; ALetter % Lo  [22] BENGALI LETTER O..16#BENGALI LETTER NA
16#09AA..16#09B0    ; ALetter % Lo   [7] BENGALI LETTER PA..16#BENGALI LETTER RA
16#09B2          ; ALetter % Lo       BENGALI LETTER LA
16#09B6..16#09B9    ; ALetter % Lo   [4] BENGALI LETTER SHA..16#BENGALI LETTER HA
16#09BD          ; ALetter % Lo       BENGALI SIGN AVAGRAHA
16#09CE          ; ALetter % Lo       BENGALI LETTER KHANDA TA
16#09DC..16#09DD    ; ALetter % Lo   [2] BENGALI LETTER RRA..16#BENGALI LETTER RHA
16#09DF..16#09E1    ; ALetter % Lo   [3] BENGALI LETTER YYA..16#BENGALI LETTER VOCALIC LL
16#09F0..16#09F1    ; ALetter % Lo   [2] BENGALI LETTER RA WITH MIDDLE DIAGONAL..16#BENGALI LETTER RA WITH LOWER DIAGONAL
16#09FC          ; ALetter % Lo       BENGALI LETTER VEDIC ANUSVARA
16#0A05..16#0A0A    ; ALetter % Lo   [6] GURMUKHI LETTER A..16#GURMUKHI LETTER UU
16#0A0F..16#0A10    ; ALetter % Lo   [2] GURMUKHI LETTER EE..16#GURMUKHI LETTER AI
16#0A13..16#0A28    ; ALetter % Lo  [22] GURMUKHI LETTER OO..16#GURMUKHI LETTER NA
16#0A2A..16#0A30    ; ALetter % Lo   [7] GURMUKHI LETTER PA..16#GURMUKHI LETTER RA
16#0A32..16#0A33    ; ALetter % Lo   [2] GURMUKHI LETTER LA..16#GURMUKHI LETTER LLA
16#0A35..16#0A36    ; ALetter % Lo   [2] GURMUKHI LETTER VA..16#GURMUKHI LETTER SHA
16#0A38..16#0A39    ; ALetter % Lo   [2] GURMUKHI LETTER SA..16#GURMUKHI LETTER HA
16#0A59..16#0A5C    ; ALetter % Lo   [4] GURMUKHI LETTER KHHA..16#GURMUKHI LETTER RRA
16#0A5E          ; ALetter % Lo       GURMUKHI LETTER FA
16#0A72..16#0A74    ; ALetter % Lo   [3] GURMUKHI IRI..16#GURMUKHI EK ONKAR
16#0A85..16#0A8D    ; ALetter % Lo   [9] GUJARATI LETTER A..16#GUJARATI VOWEL CANDRA E
16#0A8F..16#0A91    ; ALetter % Lo   [3] GUJARATI LETTER E..16#GUJARATI VOWEL CANDRA O
16#0A93..16#0AA8    ; ALetter % Lo  [22] GUJARATI LETTER O..16#GUJARATI LETTER NA
16#0AAA..16#0AB0    ; ALetter % Lo   [7] GUJARATI LETTER PA..16#GUJARATI LETTER RA
16#0AB2..16#0AB3    ; ALetter % Lo   [2] GUJARATI LETTER LA..16#GUJARATI LETTER LLA
16#0AB5..16#0AB9    ; ALetter % Lo   [5] GUJARATI LETTER VA..16#GUJARATI LETTER HA
16#0ABD          ; ALetter % Lo       GUJARATI SIGN AVAGRAHA
16#0AD0          ; ALetter % Lo       GUJARATI OM
16#0AE0..16#0AE1    ; ALetter % Lo   [2] GUJARATI LETTER VOCALIC RR..16#GUJARATI LETTER VOCALIC LL
16#0AF9          ; ALetter % Lo       GUJARATI LETTER ZHA
16#0B05..16#0B0C    ; ALetter % Lo   [8] ORIYA LETTER A..16#ORIYA LETTER VOCALIC L
16#0B0F..16#0B10    ; ALetter % Lo   [2] ORIYA LETTER E..16#ORIYA LETTER AI
16#0B13..16#0B28    ; ALetter % Lo  [22] ORIYA LETTER O..16#ORIYA LETTER NA
16#0B2A..16#0B30    ; ALetter % Lo   [7] ORIYA LETTER PA..16#ORIYA LETTER RA
16#0B32..16#0B33    ; ALetter % Lo   [2] ORIYA LETTER LA..16#ORIYA LETTER LLA
16#0B35..16#0B39    ; ALetter % Lo   [5] ORIYA LETTER VA..16#ORIYA LETTER HA
16#0B3D          ; ALetter % Lo       ORIYA SIGN AVAGRAHA
16#0B5C..16#0B5D    ; ALetter % Lo   [2] ORIYA LETTER RRA..16#ORIYA LETTER RHA
16#0B5F..16#0B61    ; ALetter % Lo   [3] ORIYA LETTER YYA..16#ORIYA LETTER VOCALIC LL
16#0B71          ; ALetter % Lo       ORIYA LETTER WA
16#0B83          ; ALetter % Lo       TAMIL SIGN VISARGA
16#0B85..16#0B8A    ; ALetter % Lo   [6] TAMIL LETTER A..16#TAMIL LETTER UU
16#0B8E..16#0B90    ; ALetter % Lo   [3] TAMIL LETTER E..16#TAMIL LETTER AI
16#0B92..16#0B95    ; ALetter % Lo   [4] TAMIL LETTER O..16#TAMIL LETTER KA
16#0B99..16#0B9A    ; ALetter % Lo   [2] TAMIL LETTER NGA..16#TAMIL LETTER CA
16#0B9C          ; ALetter % Lo       TAMIL LETTER JA
16#0B9E..16#0B9F    ; ALetter % Lo   [2] TAMIL LETTER NYA..16#TAMIL LETTER TTA
16#0BA3..16#0BA4    ; ALetter % Lo   [2] TAMIL LETTER NNA..16#TAMIL LETTER TA
16#0BA8..16#0BAA    ; ALetter % Lo   [3] TAMIL LETTER NA..16#TAMIL LETTER PA
16#0BAE..16#0BB9    ; ALetter % Lo  [12] TAMIL LETTER MA..16#TAMIL LETTER HA
16#0BD0          ; ALetter % Lo       TAMIL OM
16#0C05..16#0C0C    ; ALetter % Lo   [8] TELUGU LETTER A..16#TELUGU LETTER VOCALIC L
16#0C0E..16#0C10    ; ALetter % Lo   [3] TELUGU LETTER E..16#TELUGU LETTER AI
16#0C12..16#0C28    ; ALetter % Lo  [23] TELUGU LETTER O..16#TELUGU LETTER NA
16#0C2A..16#0C39    ; ALetter % Lo  [16] TELUGU LETTER PA..16#TELUGU LETTER HA
16#0C3D          ; ALetter % Lo       TELUGU SIGN AVAGRAHA
16#0C58..16#0C5A    ; ALetter % Lo   [3] TELUGU LETTER TSA..16#TELUGU LETTER RRRA
16#0C60..16#0C61    ; ALetter % Lo   [2] TELUGU LETTER VOCALIC RR..16#TELUGU LETTER VOCALIC LL
16#0C80          ; ALetter % Lo       KANNADA SIGN SPACING CANDRABINDU
16#0C85..16#0C8C    ; ALetter % Lo   [8] KANNADA LETTER A..16#KANNADA LETTER VOCALIC L
16#0C8E..16#0C90    ; ALetter % Lo   [3] KANNADA LETTER E..16#KANNADA LETTER AI
16#0C92..16#0CA8    ; ALetter % Lo  [23] KANNADA LETTER O..16#KANNADA LETTER NA
16#0CAA..16#0CB3    ; ALetter % Lo  [10] KANNADA LETTER PA..16#KANNADA LETTER LLA
16#0CB5..16#0CB9    ; ALetter % Lo   [5] KANNADA LETTER VA..16#KANNADA LETTER HA
16#0CBD          ; ALetter % Lo       KANNADA SIGN AVAGRAHA
16#0CDE          ; ALetter % Lo       KANNADA LETTER FA
16#0CE0..16#0CE1    ; ALetter % Lo   [2] KANNADA LETTER VOCALIC RR..16#KANNADA LETTER VOCALIC LL
16#0CF1..16#0CF2    ; ALetter % Lo   [2] KANNADA SIGN JIHVAMULIYA..16#KANNADA SIGN UPADHMANIYA
16#0D05..16#0D0C    ; ALetter % Lo   [8] MALAYALAM LETTER A..16#MALAYALAM LETTER VOCALIC L
16#0D0E..16#0D10    ; ALetter % Lo   [3] MALAYALAM LETTER E..16#MALAYALAM LETTER AI
16#0D12..16#0D3A    ; ALetter % Lo  [41] MALAYALAM LETTER O..16#MALAYALAM LETTER TTTA
16#0D3D          ; ALetter % Lo       MALAYALAM SIGN AVAGRAHA
16#0D4E          ; ALetter % Lo       MALAYALAM LETTER DOT REPH
16#0D54..16#0D56    ; ALetter % Lo   [3] MALAYALAM LETTER CHILLU M..16#MALAYALAM LETTER CHILLU LLL
16#0D5F..16#0D61    ; ALetter % Lo   [3] MALAYALAM LETTER ARCHAIC II..16#MALAYALAM LETTER VOCALIC LL
16#0D7A..16#0D7F    ; ALetter % Lo   [6] MALAYALAM LETTER CHILLU NN..16#MALAYALAM LETTER CHILLU K
16#0D85..16#0D96    ; ALetter % Lo  [18] SINHALA LETTER AYANNA..16#SINHALA LETTER AUYANNA
16#0D9A..16#0DB1    ; ALetter % Lo  [24] SINHALA LETTER ALPAPRAANA KAYANNA..16#SINHALA LETTER DANTAJA NAYANNA
16#0DB3..16#0DBB    ; ALetter % Lo   [9] SINHALA LETTER SANYAKA DAYANNA..16#SINHALA LETTER RAYANNA
16#0DBD          ; ALetter % Lo       SINHALA LETTER DANTAJA LAYANNA
16#0DC0..16#0DC6    ; ALetter % Lo   [7] SINHALA LETTER VAYANNA..16#SINHALA LETTER FAYANNA
16#0F00          ; ALetter % Lo       TIBETAN SYLLABLE OM
16#0F40..16#0F47    ; ALetter % Lo   [8] TIBETAN LETTER KA..16#TIBETAN LETTER JA
16#0F49..16#0F6C    ; ALetter % Lo  [36] TIBETAN LETTER NYA..16#TIBETAN LETTER RRA
16#0F88..16#0F8C    ; ALetter % Lo   [5] TIBETAN SIGN LCE TSA CAN..16#TIBETAN SIGN INVERTED MCHU CAN
16#10A0..16#10C5    ; ALetter % L&  [38] GEORGIAN CAPITAL LETTER AN..16#GEORGIAN CAPITAL LETTER HOE
16#10C7          ; ALetter % L&       GEORGIAN CAPITAL LETTER YN
16#10CD          ; ALetter % L&       GEORGIAN CAPITAL LETTER AEN
16#10D0..16#10FA    ; ALetter % Lo  [43] GEORGIAN LETTER AN..16#GEORGIAN LETTER AIN
16#10FC          ; ALetter % Lm       MODIFIER LETTER GEORGIAN NAR
16#10FD..16#1248    ; ALetter % Lo [332] GEORGIAN LETTER AEN..16#ETHIOPIC SYLLABLE QWA
16#124A..16#124D    ; ALetter % Lo   [4] ETHIOPIC SYLLABLE QWI..16#ETHIOPIC SYLLABLE QWE
16#1250..16#1256    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE QHA..16#ETHIOPIC SYLLABLE QHO
16#1258          ; ALetter % Lo       ETHIOPIC SYLLABLE QHWA
16#125A..16#125D    ; ALetter % Lo   [4] ETHIOPIC SYLLABLE QHWI..16#ETHIOPIC SYLLABLE QHWE
16#1260..16#1288    ; ALetter % Lo  [41] ETHIOPIC SYLLABLE BA..16#ETHIOPIC SYLLABLE XWA
16#128A..16#128D    ; ALetter % Lo   [4] ETHIOPIC SYLLABLE XWI..16#ETHIOPIC SYLLABLE XWE
16#1290..16#12B0    ; ALetter % Lo  [33] ETHIOPIC SYLLABLE NA..16#ETHIOPIC SYLLABLE KWA
16#12B2..16#12B5    ; ALetter % Lo   [4] ETHIOPIC SYLLABLE KWI..16#ETHIOPIC SYLLABLE KWE
16#12B8..16#12BE    ; ALetter % Lo   [7] ETHIOPIC SYLLABLE KXA..16#ETHIOPIC SYLLABLE KXO
16#12C0          ; ALetter % Lo       ETHIOPIC SYLLABLE KXWA
16#12C2..16#12C5    ; ALetter % Lo   [4] ETHIOPIC SYLLABLE KXWI..16#ETHIOPIC SYLLABLE KXWE
16#12C8..16#12D6    ; ALetter % Lo  [15] ETHIOPIC SYLLABLE WA..16#ETHIOPIC SYLLABLE PHARYNGEAL O
16#12D8..16#1310    ; ALetter % Lo  [57] ETHIOPIC SYLLABLE ZA..16#ETHIOPIC SYLLABLE GWA
16#1312..16#1315    ; ALetter % Lo   [4] ETHIOPIC SYLLABLE GWI..16#ETHIOPIC SYLLABLE GWE
16#1318..16#135A    ; ALetter % Lo  [67] ETHIOPIC SYLLABLE GGA..16#ETHIOPIC SYLLABLE FYA
16#1380..16#138F    ; ALetter % Lo  [16] ETHIOPIC SYLLABLE SEBATBEIT MWA..16#ETHIOPIC SYLLABLE PWE
16#13A0..16#13F5    ; ALetter % L&  [86] CHEROKEE LETTER A..16#CHEROKEE LETTER MV
16#13F8..16#13FD    ; ALetter % L&   [6] CHEROKEE SMALL LETTER YE..16#CHEROKEE SMALL LETTER MV
16#1401..16#166C    ; ALetter % Lo [620] CANADIAN SYLLABICS E..16#CANADIAN SYLLABICS CARRIER TTSA
16#166F..16#167F    ; ALetter % Lo  [17] CANADIAN SYLLABICS QAI..16#CANADIAN SYLLABICS BLACKFOOT W
16#1681..16#169A    ; ALetter % Lo  [26] OGHAM LETTER BEITH..16#OGHAM LETTER PEITH
16#16A0..16#16EA    ; ALetter % Lo  [75] RUNIC LETTER FEHU FEOH FE F..16#RUNIC LETTER X
16#16EE..16#16F0    ; ALetter % Nl   [3] RUNIC ARLAUG SYMBOL..16#RUNIC BELGTHOR SYMBOL
16#16F1..16#16F8    ; ALetter % Lo   [8] RUNIC LETTER K..16#RUNIC LETTER FRANKS CASKET AESC
16#1700..16#170C    ; ALetter % Lo  [13] TAGALOG LETTER A..16#TAGALOG LETTER YA
16#170E..16#1711    ; ALetter % Lo   [4] TAGALOG LETTER LA..16#TAGALOG LETTER HA
16#1720..16#1731    ; ALetter % Lo  [18] HANUNOO LETTER A..16#HANUNOO LETTER HA
16#1740..16#1751    ; ALetter % Lo  [18] BUHID LETTER A..16#BUHID LETTER HA
16#1760..16#176C    ; ALetter % Lo  [13] TAGBANWA LETTER A..16#TAGBANWA LETTER YA
16#176E..16#1770    ; ALetter % Lo   [3] TAGBANWA LETTER LA..16#TAGBANWA LETTER SA
16#1820..16#1842    ; ALetter % Lo  [35] MONGOLIAN LETTER A..16#MONGOLIAN LETTER CHI
16#1843          ; ALetter % Lm       MONGOLIAN LETTER TODO LONG VOWEL SIGN
16#1844..16#1877    ; ALetter % Lo  [52] MONGOLIAN LETTER TODO E..16#MONGOLIAN LETTER MANCHU ZHA
16#1880..16#1884    ; ALetter % Lo   [5] MONGOLIAN LETTER ALI GALI ANUSVARA ONE..16#MONGOLIAN LETTER ALI GALI INVERTED UBADAMA
16#1887..16#18A8    ; ALetter % Lo  [34] MONGOLIAN LETTER ALI GALI A..16#MONGOLIAN LETTER MANCHU ALI GALI BHA
16#18AA          ; ALetter % Lo       MONGOLIAN LETTER MANCHU ALI GALI LHA
16#18B0..16#18F5    ; ALetter % Lo  [70] CANADIAN SYLLABICS OY..16#CANADIAN SYLLABICS CARRIER DENTAL S
16#1900..16#191E    ; ALetter % Lo  [31] LIMBU VOWEL-CARRIER LETTER..16#LIMBU LETTER TRA
16#1A00..16#1A16    ; ALetter % Lo  [23] BUGINESE LETTER KA..16#BUGINESE LETTER HA
16#1B05..16#1B33    ; ALetter % Lo  [47] BALINESE LETTER AKARA..16#BALINESE LETTER HA
16#1B45..16#1B4B    ; ALetter % Lo   [7] BALINESE LETTER KAF SASAK..16#BALINESE LETTER ASYURA SASAK
16#1B83..16#1BA0    ; ALetter % Lo  [30] SUNDANESE LETTER A..16#SUNDANESE LETTER HA
16#1BAE..16#1BAF    ; ALetter % Lo   [2] SUNDANESE LETTER KHA..16#SUNDANESE LETTER SYA
16#1BBA..16#1BE5    ; ALetter % Lo  [44] SUNDANESE AVAGRAHA..16#BATAK LETTER U
16#1C00..16#1C23    ; ALetter % Lo  [36] LEPCHA LETTER KA..16#LEPCHA LETTER A
16#1C4D..16#1C4F    ; ALetter % Lo   [3] LEPCHA LETTER TTA..16#LEPCHA LETTER DDA
16#1C5A..16#1C77    ; ALetter % Lo  [30] OL CHIKI LETTER LA..16#OL CHIKI LETTER OH
16#1C78..16#1C7D    ; ALetter % Lm   [6] OL CHIKI MU TTUDDAG..16#OL CHIKI AHAD
